dataset,algorithm,run_id,score,global_accuracy,personalized_accuracy,mean_client_accuracy,p10_client_accuracy,coefficient_mean,coefficient_variance,mean_abs_coefficient_delta,clipping_frequency,unstable,run_dir
Cifar100_practical,AdaProxDitto,ada_cdr0.6_jr1.0_seed0,0.4802771855010661,0.47841151385927505,0.4802771855010661,0.4795995494710352,0.417837795765878,0.10710393958977346,0.0005783373056765068,0.00829359450977327,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.6_jr1.0_seed0
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr1.0_seed0,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr1.0_seed0
Cifar100_practical,AdaProxDitto,ada_cdr0.3_jr1.0_seed0,0.4787446695095949,0.4787446695095949,0.4787446695095949,0.47803972310326054,0.4137809602878096,0.10190802558268967,0.00043885230355775716,0.007778603895843325,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.3_jr1.0_seed0
Cifar100_practical,AdaProxDitto,ada_cdr0.6_jr1.0_seed1,0.46788379530916846,0.46755063965884863,0.46788379530916846,0.4672240755312128,0.39935917393109177,0.103479041283521,0.0006726151559415471,0.005964952264244492,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.6_jr1.0_seed1
Cifar100_practical,AdaProxDitto,ada_cdr0.3_jr0.5_seed0,0.4672174840085288,0.4840085287846482,0.4672174840085288,0.4661451657752072,0.42572755702722587,0.10941529067251295,0.0008868617974555949,0.008160884981875163,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.3_jr0.5_seed0
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr0.5_seed0,0.46655117270788915,0.48294243070362475,0.46655117270788915,0.46556846880365665,0.4311322663723326,0.10455121940373249,0.0007615864626643549,0.005674562872007759,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr0.5_seed0
Cifar100_practical,AdaProxDitto,ada_cdr0.6_jr1.0_seed2,0.4660181236673774,0.47554637526652455,0.4660181236673774,0.46582934744624893,0.404117623428273,0.1033494066938215,0.0004820308139498354,0.006506726722218749,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.6_jr1.0_seed2
Cifar100_practical,AdaProxDitto,ada_cdr0.3_jr1.0_seed1,0.4660181236673774,0.46748400852878463,0.4660181236673774,0.46527964784209563,0.39435242839352425,0.09783448777219807,0.000302668080392341,0.005902607992196015,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.3_jr1.0_seed1
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr1.0_seed1,0.464818763326226,0.4655517057569296,0.464818763326226,0.46442450911333777,0.39297789539227895,0.09120291649806955,0.00021229132963683752,0.0022311705906156764,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr1.0_seed1
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr1.0_seed2,0.462886460554371,0.4718816631130064,0.462886460554371,0.4630029753278008,0.40305976244995245,0.09325350946176272,0.00031271299617505963,0.0038033390878100676,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr1.0_seed2
