round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
107,0.06615878455340862,0.0710847084014484,0.9718414439113549,0.08275263711446189,0.2119219369985986,18.88454508781433
108,0.05662292242050171,0.06963852980335374,0.9708133424720128,0.08541627920332119,0.18953763915883892,16.631685495376587
109,0.06686155125498772,0.06936083194851714,0.9712702764450537,0.08299163642803542,0.18846874406722747,18.5514075756073
110,0.05635893903672695,0.06806064265733812,0.9702421750057116,0.08598314980419225,0.17856218207549487,17.007848739624023
111,0.06326877325773239,0.06758145571737754,0.969842357779301,0.08637603052620414,0.19312692847389049,18.017083644866943
112,0.061412837356328964,0.06696459388127268,0.9717843271647247,0.08164998813002106,0.19422808093588834,17.766555309295654
113,0.061038821935653687,0.06637201668671078,0.972469728124286,0.07942765832671188,0.20847627231044438,17.32526707649231
114,0.05652805417776108,0.06538762043581581,0.971441626684944,0.08167130971914333,0.20524021963059963,18.561103582382202
115,0.07051289454102516,0.06590014784633674,0.9708704592186429,0.08424861669278047,0.22540889077850906,16.810193300247192
116,0.06264923140406609,0.06557505620210967,0.9713273931916838,0.08123427890971172,0.23192103024554656,18.793983459472656
117,0.05327143147587776,0.06434469372948648,0.9710989262051634,0.08252127272458434,0.2170694341381218,16.681981086730957
118,0.05838589370250702,0.06374881372678853,0.9707562257253827,0.0828107016633459,0.2198883095084374,18.618414402008057
119,0.0582444854080677,0.06319838089491644,0.9713845099383139,0.08007122300818541,0.225899741565989,17.12530541419983
120,0.06675432994961739,0.06355397580038653,0.9720699108978753,0.07913345217861317,0.23326797549334527,18.021374940872192
121,0.05243601091206074,0.06244217931155395,0.9719556774046151,0.07953001127939215,0.2211021779230769,17.981511116027832
122,0.06272944249212742,0.0624709056296113,0.9728124286040667,0.0766296676723754,0.21300044898497122,17.14055871963501
123,0.0574313048273325,0.06196694554938342,0.972983778843957,0.07548089219274079,0.2115443381075554,18.497472286224365
124,0.04851554520428181,0.06062180551487326,0.9726981951108065,0.075651286120249,0.19186392451687023,16.727482557296753
125,0.05650007352232933,0.06020963231561886,0.9729266620973269,0.07569028905933316,0.19732547548193582,18.7980055809021
126,0.05140189453959465,0.05932885853801644,0.9741832305231894,0.07329191832740771,0.2063431071472725,16.70760464668274
127,0.06181935966014862,0.059577908650229654,0.9722412611377655,0.07678612817506028,0.2163776939308979,18.61837124824524
128,0.05297516845166683,0.05891763463037337,0.9729266620973269,0.07395982121736966,0.2112621803593993,17.327983379364014
129,0.054976606741547585,0.05852353184149078,0.9722983778843957,0.07500575630528432,0.20865647850983673,18.02157235145569
130,0.048296963796019554,0.05750087503694366,0.9720699108978753,0.07770881452538353,0.19917982801506057,17.93551230430603
131,0.05958462506532669,0.057709250039781966,0.9720127941512452,0.07720942732701115,0.2076463176890722,17.11911964416504
132,0.06435910612344742,0.05837423564814851,0.9729266620973269,0.07395194998613037,0.2168353494016139,18.392030239105225
133,0.05437817797064781,0.05797462988039844,0.972469728124286,0.07570595223281935,0.22038271164413364,16.798458576202393
134,0.04597095027565956,0.05677426191992456,0.9721270276445053,0.07602569324564391,0.208670285275199,18.68831729888916
135,0.0573454387485981,0.056831379602791915,0.9725268448709161,0.07439343373555177,0.21034597480185813,16.71281385421753
136,0.048058561980724335,0.05595409784058516,0.973954763536669,0.07208457604986902,0.2091817898113618,18.635974407196045
137,0.04977312311530113,0.055336000368056755,0.9740118802832991,0.07157859912850682,0.20368305549388394,17.204654216766357
138,0.049149978905916214,0.0547173982218427,0.9736120630568883,0.0739166501457623,0.19601366734416487,18.140448570251465
139,0.05524560995399952,0.05477021939505838,0.9741832305231894,0.0709160367215201,0.20739631903014813,17.787389993667603
140,0.06208729185163975,0.05550192664071651,0.9741261137765593,0.0714526910645556,0.2313676988676118,17.453436851501465
141,0.06839357316493988,0.05679109129313885,0.9737834132967786,0.07116747479204806,0.2497016279618121,18.15387201309204
142,0.05486295558512211,0.05659827772233718,0.9733264793237377,0.07295007914029414,0.23391200816914376,16.85315990447998
143,0.05573293752968311,0.05651174370307178,0.9738405300434088,0.07087134129829785,0.23254030671742845,18.704187393188477
144,0.047141969203948975,0.0555747662531595,0.9743545807630797,0.06956065917526848,0.21573551901887109,16.59861159324646
145,0.04721074737608433,0.05473836436545198,0.9740118802832991,0.0704310824533294,0.202802049639903,18.644736289978027
146,0.049682823941111565,0.05423281032301794,0.9744688142563399,0.06876867260385615,0.21577713340306373,16.967731714248657
147,0.05154252611100674,0.05396378190181682,0.9740689970299292,0.0690036000525985,0.21789481639344238,18.385313510894775
