round,client_id,Li,Lg,g_pos,mu_final,acc_global,acc_personalized,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
4,8,0.6791332364082336,2.167698362827301,0.0,0.06971,97.65625,100.0,0.0653,-1.1606038784621224,0.0,0.08,0.06971,0.06971,0
4,11,1.0447239875793457,2.167698362827301,0.0,0.06971,75.390625,96.875,0.0653,-0.7299132135909289,0.0,0.08,0.06971,0.06971,0
4,17,1.213681936264038,2.167698362827301,0.0,0.06971,66.796875,98.046875,0.0653,-0.5800072769116659,0.0,0.08,0.06971,0.06971,0
4,6,0.8883593678474426,2.167698362827301,0.0,0.06971,81.91489361702128,86.17021276595744,0.0653,-0.8920448600513781,0.0,0.08,0.06971,0.06971,0
4,4,1.192931056022644,2.167698362827301,0.0,0.06971,65.73426573426573,91.60839160839161,0.0653,-0.5972525875703902,0.0,0.08,0.06971,0.06971,0
4,19,1.0559535026550293,2.167698362827301,0.0,0.06971,87.5,100.0,0.0653,-0.7192217847655864,0.0,0.08,0.06971,0.06971,0
4,1,2.2667899131774902,2.167698362827301,0.04469875293427577,0.10135558458606664,16.216216216216218,72.97297297297297,0.09518269125977208,0.04469875293427577,0.04469875293427577,0.11575900234742062,0.10135558458606664,0.10135558458606664,0
4,9,1.0239787101745605,2.167698362827301,0.0,0.06971,76.171875,97.265625,0.0653,-0.7499702016518193,0.0,0.08,0.06971,0.06971,0
4,3,0.9917687773704529,2.167698362827301,0.0,0.06971,77.89473684210526,97.36842105263158,0.0653,-0.7819312230851895,0.0,0.08,0.06971,0.06971,0
4,5,2.6462197303771973,2.167698362827301,0.19946616152082583,0.1783183016736208,0.78125,98.4375,0.15206631844088944,0.19946616152082583,0.19946616152082583,0.23957292921666068,0.1783183016736208,0.1783183016736208,0
4,2,2.4253149032592773,2.167698362827301,0.11229543012239028,0.14381621560404065,4.098360655737705,97.54098360655738,0.13266473196380998,0.11229543012239028,0.11229543012239028,0.16983634409791223,0.14381621560404065,0.14381621560404065,0
4,10,0.7994070649147034,2.167698362827301,0.0,0.06971,88.41201716738198,96.99570815450643,0.0653,-0.9975509294366622,0.0,0.08,0.06971,0.06971,0
4,0,1.0797277688980103,2.167698362827301,0.0,0.06971,74.61928934010152,93.90862944162437,0.0653,-0.6969569941850606,0.0,0.08,0.06971,0.06971,0
4,16,0.2769829034805298,2.167698362827301,0.0,0.06971,96.875,100.0,0.0653,-2.057465405856834,0.0,0.08,0.06971,0.06971,0
4,12,0.959838330745697,2.167698362827301,0.0,0.06971,82.03125,98.4375,0.0653,-0.814656350730535,0.0,0.08,0.06971,0.06971,0
