round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
118,2.369266152381897,2.4779625681747293,0.47394722814498935,0.5690339615348188,0.47394722814498935,0.5690339615348188,0.09476682564092241,49.78470826148987
119,2.324716091156006,2.462637920472857,0.4742803837953092,0.574467076234707,0.4742803837953092,0.574467076234707,0.0927343276506932,48.48590564727783
120,2.363064169883728,2.452680545413944,0.4738139658848614,0.5641137256033305,0.4738139658848614,0.5641137256033305,0.093221881884254,49.26610732078552
121,2.3391168117523193,2.4413241720477816,0.47368070362473347,0.5688319790732438,0.47368070362473347,0.5688319790732438,0.09269422259231463,48.89050626754761
122,2.3566057682037354,2.4328523316633768,0.4743470149253731,0.5685390796911534,0.4743470149253731,0.5685390796911534,0.0924360106511906,49.35544300079346
123,2.3486768007278442,2.4244347785698235,0.47394722814498935,0.5685559412330475,0.47394722814498935,0.5685559412330475,0.09308444529850506,49.01137733459473
124,2.375236988067627,2.419514999519604,0.4736140724946695,0.5751769661597989,0.4736140724946695,0.5751769661597989,0.09227499413540552,49.18952775001526
125,2.317336320877075,2.409297131655351,0.4740804904051173,0.5722153616339254,0.4740804904051173,0.5722153616339254,0.0923776820725545,49.23590278625488
126,2.3242504596710205,2.4007924644569183,0.4748134328358209,0.5744678647116103,0.4748134328358209,0.5744678647116103,0.09117123578124328,49.384438037872314
127,2.336562395095825,2.394369457520809,0.47414712153518124,0.5692523670809974,0.47414712153518124,0.5692523670809974,0.09304680959766619,48.67259359359741
128,2.33591890335083,2.3885244021038115,0.47368070362473347,0.5832367108536871,0.47368070362473347,0.5832367108536871,0.09403111428513339,49.163373708724976
129,2.2553603649139404,2.375207998384824,0.4736140724946695,0.5918571721089394,0.4736140724946695,0.5918571721089394,0.0937037014036149,49.57922673225403
130,2.2881600856781006,2.366503207114152,0.47394722814498935,0.5915617708454527,0.47394722814498935,0.5915617708454527,0.09534143442229427,49.09944748878479
131,2.294806122779846,2.359333498680721,0.47414712153518124,0.6045808393709855,0.47414712153518124,0.6045808393709855,0.09698947456985704,49.726473808288574
132,2.261788249015808,2.34957897371423,0.47368070362473347,0.6173243758393757,0.47368070362473347,0.6173243758393757,0.09598063402015655,49.441229820251465
133,2.302761673927307,2.3448972437355375,0.4742137526652452,0.61284581175969,0.4742137526652452,0.61284581175969,0.09791186871436393,49.603049516677856
134,2.2049261331558228,2.3309001326775665,0.47388059701492535,0.6275168104808031,0.47388059701492535,0.6275168104808031,0.09600498197073146,49.363569259643555
135,2.311028838157654,2.3289130032255754,0.4740804904051173,0.6181092972172796,0.4740804904051173,0.6181092972172796,0.09595086124182871,49.74901628494263
136,2.190896511077881,2.315111354010806,0.47388059701492535,0.6199420017411645,0.47388059701492535,0.6199420017411645,0.09460830726446198,48.66428518295288
137,2.209593415260315,2.304559560135757,0.47448027718550106,0.6128864002721722,0.47448027718550106,0.6128864002721722,0.0938006090358983,48.988240480422974
138,2.237335681915283,2.29783717231371,0.47334754797441364,0.61053266420904,0.47334754797441364,0.61053266420904,0.09407218349873173,41.740920543670654
139,2.238184094429016,2.2918718645252403,0.47394722814498935,0.6139900067331107,0.47394722814498935,0.6139900067331107,0.09418667074489848,41.7795205116272
140,2.256208658218384,2.2883055438945545,0.4738139658848614,0.6170253503240278,0.4738139658848614,0.6170253503240278,0.09560350309594219,41.8196120262146
141,2.20595645904541,2.28007063540964,0.4736140724946695,0.6290952349245535,0.4736140724946695,0.6290952349245535,0.09497145556594902,41.608447313308716
142,2.2414627075195312,2.276209842620629,0.4740138592750533,0.6268609085149929,0.4740138592750533,0.6268609085149929,0.09556226902180327,41.874614238739014
143,2.176546812057495,2.2662435395643157,0.4735474413646055,0.6325483768946026,0.4735474413646055,0.6325483768946026,0.09403418954803033,41.807915449142456
144,2.1204229593276978,2.251661481540654,0.4730143923240938,0.6242884083616359,0.4730143923240938,0.6242884083616359,0.09240975938112651,41.81447625160217
145,2.1751089096069336,2.244006224347282,0.47374733475479747,0.6162814240355777,0.47374733475479747,0.6162814240355777,0.09275248851567061,35.88427495956421
146,2.138616442680359,2.23346724618059,0.4738139658848614,0.6202737736154914,0.4738139658848614,0.6202737736154914,0.0942061924053323,34.019264459609985
147,2.143182635307312,2.224438785093262,0.47368070362473347,0.6319707176498911,0.47368070362473347,0.6319707176498911,0.09415723858349051,33.73252868652344
148,2.177477240562439,2.2197426306401797,0.4740138592750533,0.6342677926268336,0.4740138592750533,0.6342677926268336,0.09568804109237025,33.578869581222534
149,2.16534960269928,2.2143033278460895,0.47374733475479747,0.6467595136386033,0.47374733475479747,0.6467595136386033,0.09516680504257187,33.957417249679565
150,2.162068247795105,2.209079819840991,0.47334754797441364,0.6451570630923336,0.47334754797441364,0.6451570630923336,0.09484311888865685,33.74126863479614
151,2.0878089666366577,2.1969527345205577,0.47341417910447764,0.6453964720459605,0.47341417910447764,0.6453964720459605,0.09373346735172565,34.12776827812195
152,2.1984230279922485,2.197099763867727,0.47341417910447764,0.6399988141429533,0.47341417910447764,0.6399988141429533,0.09549962631997282,33.79823637008667
153,2.075831890106201,2.1849729764915744,0.47334754797441364,0.6539217240827921,0.47334754797441364,0.6539217240827921,0.09582061109211398,33.88627815246582
154,2.0721237659454346,2.17368805543696,0.47308102345415776,0.6585604792901045,0.47308102345415776,0.6585604792901045,0.09626802657811953,34.099520683288574
155,2.0987008810043335,2.1661893379936976,0.4730143923240938,0.6648578788661086,0.4730143923240938,0.6648578788661086,0.09662530022200201,34.252421617507935
156,2.0231575965881348,2.151886163853141,0.47308102345415776,0.6693354179556955,0.47308102345415776,0.6693354179556955,0.0962246019187426,34.21239924430847
157,2.0742050409317017,2.144118051560997,0.4732142857142857,0.6682648563682435,0.4732142857142857,0.6682648563682435,0.0970149479334395,33.87213206291199
158,2.1155266761779785,2.141258914022695,0.47368070362473347,0.6752248315456371,0.47368070362473347,0.6752248315456371,0.09840389097335074,34.18965744972229
159,2.1011215448379517,2.1372451771042207,0.4738139658848614,0.6880319631559118,0.4738139658848614,0.6880319631559118,0.09868199571447096,34.120368242263794
160,2.04578697681427,2.1280993570752256,0.47334754797441364,0.6925767209886257,0.47334754797441364,0.6925767209886257,0.09911346778569734,33.82207465171814
161,2.0373528599739075,2.1190247073650936,0.4735474413646055,0.6985515940956826,0.4735474413646055,0.6985515940956826,0.0987884302053873,33.86806631088257
162,2.009723663330078,2.108094602961592,0.4738139658848614,0.6994059830206916,0.4738139658848614,0.6994059830206916,0.09791804351614626,33.97016716003418
163,2.064062476158142,2.103691390281247,0.4738139658848614,0.6957192903479587,0.4738139658848614,0.6957192903479587,0.09728815565669742,34.18151879310608
164,1.9694485664367676,2.090267107896799,0.47368070362473347,0.6929640144700594,0.47368070362473347,0.6929640144700594,0.09693502988007578,33.97966122627258
165,1.9576544165611267,2.0770058387632315,0.4738139658848614,0.6929391082662547,0.4738139658848614,0.6929391082662547,0.09621355476611917,33.89656114578247
166,2.04171085357666,2.0734763402445746,0.47294776119402987,0.690674548864524,0.47294776119402987,0.690674548864524,0.09877092985271449,33.607008934020996
167,1.9596734642982483,2.062096052649942,0.4735474413646055,0.7108947984570516,0.4735474413646055,0.7108947984570516,0.09850913858461316,33.75849986076355
168,1.9881008863449097,2.054696536019439,0.47334754797441364,0.7118462223362939,0.47334754797441364,0.7118462223362939,0.09941661254864115,33.51163125038147
169,1.9470186233520508,2.0439287447527,0.4732809168443497,0.7206468179300809,0.4732809168443497,0.7206468179300809,0.09809334812334869,33.67393207550049
170,1.9215047359466553,2.031686343872096,0.47334754797441364,0.7141265113227855,0.47334754797441364,0.7141265113227855,0.09642144524952745,33.608259439468384
171,1.9086798429489136,2.019385693779778,0.4734808102345416,0.7035512351118713,0.4734808102345416,0.7035512351118713,0.09497705144996245,33.934680461883545
