round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
6,14,4.14379358291626,4.546465980470181,0.0,0.0749579,6.882591093117409,0.072797,-0.09273853072229286,0.0,0.08,0.0749579,0.0749579,0
6,8,4.3347649574279785,4.546465980470181,0.0,0.07557445163699872,1.4285714285714286,0.07367778805285531,-0.04768283445008383,0.0,0.08,0.07557445163699872,0.07557445163699872,0
6,9,4.005934238433838,4.546465980470181,0.0,0.0749579,7.5,0.072797,-0.12657340194248443,0.0,0.08,0.0749579,0.0749579,0
6,18,4.367618560791016,4.546465980470181,0.0,0.07826712341194424,5.726872246696035,0.0775244620170632,-0.0401323146869522,0.0,0.08,0.07826712341194424,0.07826712341194424,0
6,0,4.195389270782471,4.546465980470181,0.0,0.07513990772472912,9.29203539823009,0.0730570110353273,-0.0803640937934659,0.0,0.08,0.07513990772472912,0.07513990772472912,0
6,11,4.0152387619018555,4.546465980470181,0.0,0.0749579,15.936254980079681,0.072797,-0.12425341018621952,0.0,0.08,0.0749579,0.0749579,0
6,13,4.265745639801025,4.546465980470181,0.0,0.0749579,4.954954954954955,0.072797,-0.06373323015204307,0.0,0.08,0.0749579,0.0749579,0
6,19,4.045533657073975,4.546465980470181,0.0,0.0749579,10.76923076923077,0.072797,-0.1167367514440955,0.0,0.08,0.0749579,0.0749579,0
6,3,4.348631381988525,4.546465980470181,0.0,0.07602545923411111,3.5242290748898677,0.07432208462015874,-0.0444890527146117,0.0,0.08,0.07602545923411111,0.07602545923411111,0
6,12,4.475978374481201,4.546465980470181,0.0,0.07540400785067022,7.317073170731708,0.07343429692952888,-0.01562526454613917,0.0,0.08,0.07540400785067022,0.07540400785067022,0
6,17,4.2440505027771,4.546465980470181,0.0,0.07534822052023875,2.525252525252525,0.07335460074319822,-0.06883210293650176,0.0,0.08,0.07534822052023875,0.07534822052023875,0
6,4,4.151137828826904,4.546465980470181,0.0,0.0749579,3.5353535353535355,0.072797,-0.09096775108651967,0.0,0.08,0.0749579,0.0749579,0
6,16,4.2116875648498535,4.546465980470181,0.0,0.0749579,5.2,0.072797,-0.0764868092710575,0.0,0.08,0.0749579,0.0749579,0
6,15,4.166232585906982,4.546465980470181,0.0,0.07517434212869961,10.256410256410257,0.07310620304099946,-0.0873380525487559,0.0,0.08,0.07517434212869961,0.07517434212869961,0
6,6,4.189968109130859,4.546465980470181,0.0,0.0749579,8.11965811965812,0.072797,-0.08165710067399698,0.0,0.08,0.0749579,0.0749579,0
6,7,4.221062183380127,4.546465980470181,0.0,0.0749579,8.333333333333334,0.072797,-0.07426342481169747,0.0,0.08,0.0749579,0.0749579,0
6,5,4.2882513999938965,4.546465980470181,0.0,0.0749579,4.651162790697675,0.072797,-0.058471172668001836,0.0,0.08,0.0749579,0.0749579,0
6,1,4.270139694213867,4.546465980470181,0.0,0.0749579,10.526315789473685,0.072797,-0.0627036814599661,0.0,0.08,0.0749579,0.0749579,0
6,10,4.361126899719238,4.546465980470181,0.0,0.0774340503464018,10.144927536231885,0.07633435763771687,-0.041619736283361485,0.0,0.08,0.0774340503464018,0.0774340503464018,0
6,2,4.174088954925537,4.546465980470181,0.0,0.07553259659961803,5.825242718446602,0.07361799514231146,-0.0854541032825444,0.0,0.08,0.07553259659961803,0.07553259659961803,0
7,0,4.220077991485596,4.513456869834663,0.0,0.07659793540731039,9.29203539823009,0.07513990772472912,-0.0672097404708104,0.0,0.08,0.07659793540731039,0.07659793540731039,0
7,18,4.241313457489014,4.513456869834663,0.0,0.07878698638836096,6.607929515418502,0.07826712341194424,-0.06219035077217568,0.0,0.08,0.07878698638836096,0.07878698638836096,0
7,16,4.1691203117370605,4.513456869834663,0.0,0.07647053,4.8,0.0749579,-0.07935829257537574,0.0,0.08,0.07647053,0.07647053,0
7,7,4.201504230499268,4.513456869834663,0.0,0.07647053,8.771929824561404,0.0749579,-0.07162073844441597,0.0,0.08,0.07647053,0.07647053,0
7,11,4.010479927062988,4.513456869834663,0.0,0.07647053,10.756972111553784,0.0749579,-0.1181524329023597,0.0,0.08,0.07647053,0.07647053,0
7,13,4.191884517669678,4.513456869834663,0.0,0.07647053,3.6036036036036037,0.0749579,-0.07391295135324599,0.0,0.08,0.07647053,0.07647053,0
7,2,4.131427764892578,4.513456869834663,0.0,0.07687281761973261,6.796116504854369,0.07553259659961803,-0.08844029667620373,0.0,0.08,0.07687281761973261,0.07687281761973261,0
7,17,4.230557918548584,4.513456869834663,0.0,0.07674375436416712,7.070707070707071,0.07534822052023875,-0.064729469749828,0.0,0.08,0.07674375436416712,0.07674375436416712,0
7,10,4.378620624542236,4.513456869834663,0.0,0.07820383524248126,9.66183574879227,0.0774340503464018,-0.03032960094326341,0.0,0.08,0.07820383524248126,0.07820383524248126,0
7,14,4.102475166320801,4.513456869834663,0.0,0.07647053,1.6194331983805668,0.0749579,-0.09547285901481452,0.0,0.08,0.07647053,0.07647053,0
7,6,4.086479187011719,4.513456869834663,0.0,0.07647053,11.965811965811966,0.0749579,-0.09937958481269242,0.0,0.08,0.07647053,0.07647053,0
7,5,4.333793640136719,4.513456869834663,0.0,0.07647053,2.7906976744186047,0.0749579,-0.04062006200589629,0.0,0.08,0.07647053,0.07647053,0
