round,client_id,Li,Lg,g_pos,mu_final,acc_global,acc_personalized,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
184,0,1.9838484525680542,1.9117432190733699,0.03702311499838101,0.09966288979902681,43.80530973451327,100.0,0.09539620314202196,0.03702311499838101,0.03702311499838101,0.10961849199870481,0.09966288979902681,0.09966288979902681,0
184,7,2.1113343238830566,1.9117432190733699,0.099304622149735,0.11688951356780923,44.73684210526316,100.0,0.09865200607410404,0.099304622149735,0.099304622149735,0.159443697719788,0.11688951356780923,0.11688951356780923,0
184,14,1.5436121225357056,1.9117432190733699,0.0,0.07999999999999996,51.821862348178136,100.0,0.07999999999999996,-0.21389030064661999,0.0,0.08,0.07999999999999996,0.07999999999999996,0
184,4,1.5127768516540527,1.9117432190733699,0.0,0.08000000154263925,54.54545454545455,100.0,0.08000000220377038,-0.23406856799430997,0.0,0.08,0.08000000154263925,0.08000000154263925,0
184,19,1.4842123985290527,1.9117432190733699,0.0,0.07999999999999996,57.43589743589744,100.0,0.07999999999999996,-0.25313124425851746,0.0,0.08,0.07999999999999996,0.07999999999999996,0
184,18,2.026946783065796,1.9117432190733699,0.05851510682794049,0.15080668175130332,42.290748898678416,100.0,0.16109008016085372,0.05851510682794049,0.05851510682794049,0.1268120854623524,0.15080668175130332,0.15080668175130332,0
184,15,1.9613850116729736,1.9117432190733699,0.025635356204803977,0.08873959970948699,44.87179487179487,100.0,0.08369587745762005,0.025635356204803977,0.025635356204803977,0.10050828496384319,0.08873959970948699,0.08873959970948699,0
184,3,1.7076479196548462,1.9117432190733699,0.0,0.08000000005340857,50.220264317180614,100.0,0.08000000007629797,-0.1128985672532418,0.0,0.08,0.08000000005340857,0.08000000005340857,0
185,5,1.9847379922866821,1.9096524614474966,0.03856564327390331,0.10638458392626163,52.55813953488372,100.0,0.10446975648646406,0.03856564327390331,0.03856564327390331,0.11085251461912266,0.10638458392626163,0.10638458392626163,0
185,14,1.7768861055374146,1.9096524614474966,0.0,0.07999999999999996,51.012145748987855,100.0,0.07999999999999996,-0.07205881431145154,0.0,0.08,0.07999999999999996,0.07999999999999996,0
185,19,1.719547986984253,1.9096524614474966,0.0,0.07999999999999996,51.282051282051285,100.0,0.07999999999999996,-0.1048598095431544,0.0,0.08,0.07999999999999996,0.07999999999999996,0
185,13,1.8554891347885132,1.9096524614474966,0.0,0.08524090691489469,43.693693693693696,100.0,0.08748700987842101,-0.02877292216924447,0.0,0.08,0.08524090691489469,0.08524090691489469,0
185,18,2.0559206008911133,1.9096524614474966,0.07380246008608077,0.1472772676465717,43.17180616740088,100.0,0.15080668175130332,0.07380246008608077,0.07380246008608077,0.13904196806886462,0.1472772676465717,0.1472772676465717,0
185,15,1.7837189435958862,1.9096524614474966,0.0,0.08611771979664089,49.572649572649574,100.0,0.08873959970948699,-0.0682207888560243,0.0,0.08,0.08611771979664089,0.08611771979664089,0
185,17,1.8077582120895386,1.9096524614474966,0.0,0.08144218103741857,42.92929292929293,100.0,0.08206025862488367,-0.05483374707413172,0.0,0.08,0.08144218103741857,0.08144218103741857,0
185,12,1.9593862295150757,1.9096524614474966,0.025710007716819326,0.10535434379447566,39.43089430894309,100.0,0.10740563134634146,0.025710007716819326,0.025710007716819326,0.10056800617345546,0.10535434379447566,0.10535434379447566,0
185,0,1.9621537923812866,1.9096524614474966,0.02712147530155107,0.10027317693169102,37.610619469026545,100.0,0.09966288979902681,0.02712147530155107,0.02712147530155107,0.10169718024124086,0.10027317693169102,0.10027317693169102,0
185,9,1.7767162322998047,1.9096524614474966,0.0,0.08000001551777425,50.416666666666664,100.0,0.08000002216824892,-0.0721544205276984,0.0,0.08,0.08000001551777425,0.08000001551777425,0
185,1,1.829975962638855,1.9096524614474966,0.0,0.08938886262453655,45.6140350877193,100.0,0.09341266089219506,-0.0426184363199229,0.0,0.08,0.08938886262453655,0.08938886262453655,0
