round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
5,6,0.7991273999214172,2.0763848969697953,0.0,0.072797,69.140625,0.06971,-0.9548632402989032,0.0,0.08,0.072797,0.072797,0
5,5,0.5730149745941162,2.0763848969697953,0.0,0.072797,83.984375,0.06971,-1.2874717675845235,0.0,0.08,0.072797,0.072797,0
5,16,1.295279622077942,2.0763848969697953,0.0,0.07560490791138016,60.0,0.07372129701625739,-0.47190175215126556,0.0,0.08,0.07560490791138016,0.07560490791138016,0
6,19,0.8208727240562439,1.9816175206923488,0.0,0.0749579,72.265625,0.072797,-0.8813006407653324,0.0,0.08,0.0749579,0.0749579,0
6,18,0.40790465474128723,1.9816175206923488,0.0,0.0749579,84.765625,0.072797,-1.5806352426216734,0.0,0.08,0.0749579,0.0749579,0
6,7,1.2831002473831177,1.9816175206923488,0.0,0.0749579,46.875,0.072797,-0.4346342203764669,0.0,0.08,0.0749579,0.0749579,0
6,1,1.2344088554382324,1.9816175206923488,0.0,0.07712208516316738,33.333333333333336,0.0758886930902391,-0.47332124186728614,0.0,0.08,0.07712208516316738,0.07712208516316738,0
6,15,1.2277451753616333,1.9816175206923488,0.0,0.0749579,42.857142857142854,0.072797,-0.4787341414741358,0.0,0.08,0.0749579,0.0749579,0
6,16,1.2600377798080444,1.9816175206923488,0.0,0.07692343553796611,64.54545454545455,0.07560490791138016,-0.45277173346524285,0.0,0.08,0.07692343553796611,0.07692343553796611,0
6,12,1.247161865234375,1.9816175206923488,0.0,0.08253400138124321,56.25,0.0836200019732046,-0.46304297588127685,0.0,0.08,0.08253400138124321,0.08253400138124321,0
6,10,1.0623992681503296,1.9816175206923488,0.0,0.07700570908145264,63.28125,0.07572244154493235,-0.6233836256020996,0.0,0.08,0.07700570908145264,0.07700570908145264,0
6,0,0.8946215510368347,1.9816175206923488,0.0,0.0749579,83.33333333333333,0.072797,-0.7952679328483617,0.0,0.08,0.0749579,0.0749579,0
6,11,2.007634401321411,1.9816175206923488,0.013043673288420918,0.09281507904869402,8.59375,0.09383513922781857,0.013043673288420918,0.013043673288420918,0.09043493863073673,0.09281507904869402,0.09281507904869402,0
6,8,1.8720611333847046,1.9816175206923488,0.0,0.0749579,12.5,0.072797,-0.05687340630354185,0.0,0.08,0.0749579,0.0749579,0
6,13,1.1298396587371826,1.9816175206923488,0.0,0.0749579,52.17391304347826,0.072797,-0.5618377093058493,0.0,0.08,0.0749579,0.0749579,0
6,2,0.966431736946106,1.9816175206923488,0.0,0.0749579,75.38461538461539,0.072797,-0.7180580475005315,0.0,0.08,0.0749579,0.0749579,0
6,5,0.635800838470459,1.9816175206923488,0.0,0.0749579,83.59375,0.072797,-1.1367833419036522,0.0,0.08,0.0749579,0.0749579,0
6,9,0.6947157382965088,1.9816175206923488,0.0,0.0749579,84.765625,0.072797,-1.0481659582255665,0.0,0.08,0.0749579,0.0749579,0
6,17,1.2100802659988403,1.9816175206923488,0.0,0.0749579,36.71875,0.072797,-0.4932267446813359,0.0,0.08,0.0749579,0.0749579,0
6,6,0.7510631680488586,1.9816175206923488,0.0,0.0749579,66.40625,0.072797,-0.9701789514148558,0.0,0.08,0.0749579,0.0749579,0
6,4,0.6986724138259888,1.9816175206923488,0.0,0.0749579,86.23853211009174,0.072797,-1.0424867279243384,0.0,0.08,0.0749579,0.0749579,0
6,3,0.8593469858169556,1.9816175206923488,0.0,0.0749579,91.7948717948718,0.072797,-0.8354959312339103,0.0,0.08,0.0749579,0.0749579,0
6,14,0.5677916407585144,1.9816175206923488,0.0,0.0749579,87.87878787878788,0.072797,-1.2499141854878766,0.0,0.08,0.0749579,0.0749579,0
7,16,1.0156021118164062,1.8848973188779357,0.0,0.07784640487657628,68.18181818181819,0.07692343553796611,-0.6183916919071005,0.0,0.08,0.07784640487657628,0.07784640487657628,0
7,3,0.7778099775314331,1.8848973188779357,0.0,0.07647053,89.74358974358974,0.0749579,-0.8851463685757759,0.0,0.08,0.07647053,0.07647053,0
7,2,0.9994570016860962,1.8848973188779357,0.0,0.07647053,78.46153846153847,0.0749579,-0.6344164877632527,0.0,0.08,0.07647053,0.07647053,0
7,13,1.004468560218811,1.8848973188779357,0.0,0.07647053,54.34782608695652,0.0749579,-0.6294147361752421,0.0,0.08,0.07647053,0.07647053,0
7,17,1.1277309656143188,1.8848973188779357,0.0,0.07647053,46.09375,0.0749579,-0.5136657241426414,0.0,0.08,0.07647053,0.07647053,0
7,5,0.5475713610649109,1.8848973188779357,0.0,0.07647053,79.296875,0.0749579,-1.236135819655743,0.0,0.08,0.07647053,0.07647053,0
7,11,1.927276849746704,1.8848973188779357,0.02223470110768453,0.0943068835999301,8.203125,0.09281507904869402,0.02223470110768453,0.02223470110768453,0.09778776088614763,0.0943068835999301,0.0943068835999301,0
7,10,1.083411693572998,1.8848973188779357,0.0,0.07790399635701685,65.625,0.07700570908145264,-0.5537583051611202,0.0,0.08,0.07790399635701685,0.07790399635701685,0
7,9,0.5699660181999207,1.8848973188779357,0.0,0.07647053,83.984375,0.0749579,-1.1960518715567412,0.0,0.08,0.07647053,0.07647053,0
7,4,0.6058861017227173,1.8848973188779357,0.0,0.07647053,83.4862385321101,0.0749579,-1.1349365970034841,0.0,0.08,0.07647053,0.07647053,0
7,12,0.994591474533081,1.8848973188779357,0.0,0.08177380096687024,57.8125,0.08253400138124321,-0.6392965464160582,0.0,0.08,0.08177380096687024,0.08177380096687024,0
7,6,0.5376133918762207,1.8848973188779357,0.0,0.07647053,73.4375,0.0749579,-1.254488912976498,0.0,0.08,0.07647053,0.07647053,0
7,1,1.4100080728530884,1.8848973188779357,0.0,0.07798545961421716,41.666666666666664,0.07712208516316738,-0.2902779150842414,0.0,0.08,0.07798545961421716,0.07798545961421716,0
7,0,1.1268342733383179,1.8848973188779357,0.0,0.07647053,66.66666666666667,0.0749579,-0.5144611700227028,0.0,0.08,0.07647053,0.07647053,0
7,7,1.1504548788070679,1.8848973188779357,0.0,0.07647053,48.828125,0.0749579,-0.4937159323296895,0.0,0.08,0.07647053,0.07647053,0
7,15,1.4623053073883057,1.8848973188779357,0.0,0.07647053,50.0,0.0749579,-0.25385917703038546,0.0,0.08,0.07647053,0.07647053,0
7,19,0.7877203822135925,1.8848973188779357,0.0,0.07647053,80.859375,0.0749579,-0.8724854362861659,0.0,0.08,0.07647053,0.07647053,0
7,18,0.5228800177574158,1.8848973188779357,0.0,0.07647053,83.59375,0.0749579,-1.2822765856427303,0.0,0.08,0.07647053,0.07647053,0
7,8,1.838119626045227,1.8848973188779357,0.0,0.07647053,14.84375,0.0749579,-0.025130239822430237,0.0,0.08,0.07647053,0.07647053,0
7,14,0.5690283179283142,1.8848973188779357,0.0,0.07647053,91.91919191919192,0.0749579,-1.1976984126101027,0.0,0.08,0.07647053,0.07647053,0
8,12,1.0110042095184326,1.7966038650853875,0.0,0.08124166067680916,60.546875,0.08177380096687024,-0.5749540330716403,0.0,0.08,0.08124166067680916,0.08124166067680916,0
8,14,0.45328256487846375,1.7966038650853875,0.0,0.07752937099999999,86.86868686868686,0.07647053,-1.3771377090788026,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,16,0.9638921022415161,1.7966038650853875,0.0,0.07849248341360339,67.27272727272727,0.07784640487657628,-0.6226740541066539,0.0,0.08,0.07849248341360339,0.07849248341360339,0
8,0,0.6661588549613953,1.7966038650853875,0.0,0.07752937099999999,100.0,0.07647053,-0.9921252476188614,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,5,0.5295481085777283,1.7966038650853875,0.0,0.07752937099999999,85.546875,0.07647053,-1.2216293892787022,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,10,0.7669298648834229,1.7966038650853875,0.0,0.07853279744991179,73.828125,0.07790399635701685,-0.8512580562968052,0.0,0.08,0.07853279744991179,0.07853279744991179,0
8,17,0.8676627278327942,1.7966038650853875,0.0,0.07752937099999999,61.328125,0.07647053,-0.7278503374211198,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,4,0.6168920993804932,1.7966038650853875,0.0,0.07752937099999999,82.56880733944953,0.07647053,-1.0689592803178014,0.0,0.08,0.07752937099999999,0.07752937099999999,0
