round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
152,0.3320169001817703,0.3140265182522965,0.9714971154395384,0.7041068738015457,0.9714971154395384,0.7041068738015457,0.25895290238822094,28.932047128677368
153,0.3155948668718338,0.3141833531142502,0.9719540755126521,0.7075609844266811,0.9719540755126521,0.7075609844266811,0.2547821544419765,28.659005641937256
154,0.2541642040014267,0.30818143820296784,0.9717827154852344,0.7105732105702213,0.9717827154852344,0.7105732105702213,0.2543925635699874,28.785395622253418
155,0.3254326283931732,0.30990655722198834,0.9717827154852344,0.7173547638614677,0.9717827154852344,0.7173547638614677,0.2558840920253494,28.7128643989563
156,0.28302881121635437,0.30721878262142494,0.9717255954760953,0.7211329922281906,0.9717255954760953,0.7211329922281906,0.251841492345227,28.74583339691162
157,0.29956120252609253,0.30645302461189167,0.9716684754669561,0.7075045153234233,0.9716684754669561,0.7075045153234233,0.2438316269476953,28.84613847732544
158,0.30499568581581116,0.3063072907322836,0.9724110355857657,0.711171619450516,0.9724110355857657,0.711171619450516,0.24887569056000197,28.823819875717163
159,0.3059023767709732,0.30626679933615253,0.9713257554121209,0.7008792302906911,0.9713257554121209,0.7008792302906911,0.25390421468378815,28.811063051223755
160,0.2899854779243469,0.304638667194972,0.9716113554578168,0.7035573790220558,0.9716113554578168,0.7035573790220558,0.2567707811440295,28.7486629486084
161,0.2830904573202133,0.30248384620749613,0.9718398354943737,0.6972202709063026,0.9718398354943737,0.6972202709063026,0.250903039148125,28.837944984436035
162,0.274261012673378,0.29966156285408435,0.9721825555492088,0.7213105524377817,0.9721825555492088,0.7213105524377817,0.2440211197652057,28.854958534240723
163,0.309564545750618,0.3006518611437377,0.9720683155309305,0.7157017552762786,0.9720683155309305,0.7157017552762786,0.24775266142577093,28.84935235977173
164,0.29287752509117126,0.2998744275384811,0.9719540755126521,0.7291583432948355,0.9719540755126521,0.7291583432948355,0.2524545682877367,28.80380630493164
165,0.31401659548282623,0.3012886443329156,0.9718969555035128,0.7541161045656702,0.9718969555035128,0.7541161045656702,0.25115660802316087,29.043691873550415
166,0.282156765460968,0.29937545644572083,0.9720111955217913,0.7586492209364225,0.9720111955217913,0.7586492209364225,0.24815752473440744,28.67749810218811
167,0.3145814836025238,0.30089605916140116,0.9717255954760953,0.7533820634453698,0.9717255954760953,0.7533820634453698,0.25651977898351597,28.70159387588501
168,0.2978218048810959,0.30058863373337064,0.9720683155309305,0.7555338998084031,0.9720683155309305,0.7555338998084031,0.2534810139938334,28.810115337371826
169,0.2661008983850479,0.29713986019853833,0.9720683155309305,0.7496542016574159,0.9720683155309305,0.7496542016574159,0.25273166217626214,28.737626314163208
170,0.31188055872917175,0.2986139300516017,0.9718969555035128,0.7468547009882684,0.9718969555035128,0.7468547009882684,0.2568118620475807,28.780699253082275
