round,test_acc,train_loss,mu,time_cost
132,0.8252127720340435,0.44795209560961086,0.0,18.372201442718506
133,0.8249842919974867,0.45093524662528506,0.0,16.094913721084595
134,0.8254983720797395,0.45280474248479063,0.0,17.481318473815918
135,0.8237276517964243,0.45526181561022405,0.0,16.877206325531006
136,0.8196150111384017,0.4584417612346179,0.0,17.53566288948059
137,0.8268692522990804,0.4480922952734389,0.0,16.168896913528442
138,0.827326212372194,0.4459769867088037,0.0,18.039619207382202
139,0.8285257325641172,0.44110224426427086,0.0,16.170253038406372
140,0.83046781287485,0.4382106633240359,0.0,17.426265954971313
141,0.827897412463586,0.4413168054437516,0.0,17.33859395980835
142,0.8290398126463701,0.43881193670828483,0.0,16.735201835632324
143,0.8300679728108756,0.4419038375603323,0.0,17.133384704589844
144,0.831324613011938,0.4357655897318767,0.0,17.487003803253174
145,0.8324098931855829,0.4339517487625832,0.0,16.699079751968384
146,0.83046781287485,0.43464508244916783,0.0,17.33005714416504
147,0.8312103729936596,0.4310872938369982,0.0,18.01501703262329
148,0.8374935739989718,0.42380694968051624,0.0,15.89746618270874
149,0.830753412920546,0.4413099175341116,0.0,17.929401874542236
150,0.8266407722625235,0.4472585563771716,0.0,16.73989486694336
151,0.8296681327469012,0.44003714878039263,0.0,17.218810081481934
152,0.8351516536242646,0.4269264007368968,0.0,16.625057220458984
153,0.8317244530759125,0.4345487069893488,0.0,17.959477186203003
154,0.8321242931398869,0.43593344928279987,0.0,15.761938333511353
155,0.8378934140629463,0.4180734433590757,0.0,18.341146230697632
156,0.8366367738618838,0.4226006690060851,0.0,16.038177728652954
157,0.8353801336608214,0.4232007711286315,0.0,17.87290048599243
158,0.8357799737247958,0.42211929229094614,0.0,16.153326272964478
159,0.8312103729936596,0.4328746731915735,0.0,17.927965879440308
160,0.8369223739075798,0.42583369180996644,0.0,15.938010692596436
161,0.8366367738618838,0.4207291812611025,0.0,18.601703643798828
162,0.8328668532586965,0.4326373358236127,0.0,15.287112951278687
163,0.8385788541726167,0.41722714266879707,0.0,17.820443868637085
164,0.8376649340263894,0.41934089258176677,0.0,16.14643359184265
165,0.8374364539898327,0.41864893813549836,0.0,17.766043424606323
166,0.840349574455932,0.41809230568499905,0.0,16.092668771743774
167,0.834409093505455,0.42489873218054397,0.0,18.722264289855957
168,0.8349231735877077,0.42710485774497403,0.0,15.606576919555664
169,0.8436625349860056,0.40476506550896696,0.0,17.88065195083618
170,0.8369223739075798,0.4195585267669826,0.0,16.500200033187866
171,0.8320100531216085,0.42917248832968546,0.0,17.272074222564697
172,0.8376078140172503,0.41522458446840016,0.0,17.05163335800171
173,0.8352087736334037,0.4227676454344598,0.0,18.167829990386963
174,0.8384074941451991,0.41639190007359,0.0,15.968897819519043
175,0.8358942137430742,0.4217673560354541,0.0,17.656217575073242
176,0.8399497343919575,0.412279787908211,0.0,17.31862735748291
177,0.8405209344833495,0.4094763632933124,0.0,16.570239305496216
178,0.8338378934140629,0.428213932542653,0.0,17.524268627166748
179,0.8388644542183127,0.4147364859362342,0.0,16.220924377441406
180,0.8351516536242646,0.42172675860738634,0.0,13.56574034690857
181,0.835837093733935,0.4204838096318299,0.0,13.799955368041992
182,0.8444050951048152,0.39870358560394026,0.0,13.56423544883728
183,0.8444050951048152,0.40036763624589056,0.0,12.86417031288147
184,0.8395498943279831,0.4106785998422114,0.0,13.663516759872437
185,0.8404066944650711,0.4074654866955917,0.0,13.781803846359253
186,0.8395498943279831,0.40956911972043625,0.0,12.731855630874634
187,0.8400068544010967,0.4112255409110942,0.0,13.542689561843872
188,0.8374935739989718,0.4150804929457302,0.0,13.850108623504639
189,0.8367510138801623,0.41674803018713935,0.0,13.142770051956177
190,0.8385217341634774,0.41382682582353847,0.0,13.64792275428772
191,0.8388644542183127,0.41148709255380767,0.0,13.705049276351929
192,0.8398354943736791,0.40815386366354156,0.0,13.38870882987976
193,0.8418346946935511,0.4041495751411525,0.0,13.479781150817871
194,0.8401782144285143,0.4086328393420813,0.0,13.816447734832764
195,0.8434340549494488,0.40293631056075024,0.0,13.134578704833984
196,0.8410350145656024,0.4051343927031637,0.0,13.092146873474121
197,0.8423487747758039,0.40210292892712796,0.0,13.670011520385742
198,0.8454332552693209,0.39797628664847573,0.0,13.168952465057373
199,0.8475466956074713,0.3937064197399323,0.0,13.245709657669067
200,0.8432626949220312,0.40099443157354714,0.0,13.617429971694946
