round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
148,0.27976083755493164,0.3076247728322101,0.83189581310333,0.4340675880829091,0.24824789487103754,13.962355375289917
149,0.3254590779542923,0.3094082033444183,0.8266407722625235,0.4449161146745249,0.25126579930332815,13.907562971115112
150,0.3197779208421707,0.31044517509419356,0.8360655737704918,0.43003015249636145,0.26878413454270206,13.997684478759766
151,0.2697301208972931,0.3063736696745035,0.8295538927286228,0.44028504638217,0.254467799137878,13.893293619155884
152,0.30418582260608673,0.30615488496766186,0.830182212829154,0.44110632908254716,0.25384836185178294,13.914691925048828
153,0.25840573757886887,0.3013799702287826,0.8282401325184212,0.44122510228590545,0.24147402840451374,13.886674880981445
154,0.32559771835803986,0.30380174504170837,0.825898212143714,0.446476772287395,0.25693819788135097,13.87755012512207
155,0.2728383392095566,0.30070540445849314,0.8284686125549781,0.44179338917496597,0.25469265106712935,13.880446910858154
156,0.26387282460927963,0.29702214647357184,0.8308676529388245,0.4331991154110622,0.24767238821823856,13.907301187515259
157,0.3397608697414398,0.3012960188003586,0.8336665333866453,0.427841267521966,0.2653538588307233,13.8860182762146
158,0.26545361429452896,0.2977117783497757,0.8326954932312789,0.4264548577222783,0.2557291877514197,13.929874181747437
159,0.28874918818473816,0.29681551933327194,0.836693893871023,0.42056763539666453,0.25160570149437644,13.924290180206299
160,0.3050418496131897,0.29763815236126373,0.836979493916719,0.42175837306716496,0.2620112408105037,13.844382762908936
161,0.3058633804321289,0.29846067516835023,0.8342948534871766,0.4241721134237689,0.258113920540479,13.940137386322021
162,0.2717147767543793,0.29578608532695316,0.8389215742274518,0.41445818061208634,0.2518418248578866,13.946788787841797
163,0.3205805718898773,0.2982655339832456,0.8342948534871766,0.42744488983003004,0.25730177913372027,14.012474536895752
164,0.2877542972564697,0.297214410310568,0.8320671731307477,0.43060345966712843,0.26283704015420295,13.96160101890564
165,0.29992151260375977,0.2974851205398872,0.834123493459759,0.4262836519450786,0.2668442995552446,13.907177925109863
166,0.28023795783519745,0.2957604042694182,0.8339521334323413,0.4252452633709377,0.2614512141729086,13.879066944122314
167,0.36259664595127106,0.3024440284376035,0.8326954932312789,0.4300969479679652,0.272545489064831,13.917253017425537
168,0.3155486583709717,0.3037544914309403,0.834409093505455,0.4240885131270585,0.2730361207174376,14.002427577972412
169,0.26081255823373795,0.29946029811122005,0.8357228537156566,0.4228448331752201,0.26479956609270683,14.066069602966309
170,0.33073394000530243,0.3025876623006283,0.8358942137430742,0.42372599904688196,0.26869953674248237,13.903332233428955
171,0.3017173856496811,0.30250063463553356,0.8392642942822871,0.4151125746213063,0.2653058703379471,14.012604236602783
172,0.3086080402135849,0.3031113751933387,0.8402353344376535,0.4125402188077068,0.2609454127750293,13.905722618103027
173,0.274358868598938,0.30023612453389864,0.837836294053807,0.41629388963208325,0.2536774065508335,13.913605451583862
174,0.34196606278419495,0.30440911835892825,0.8386930941908951,0.41319293328152207,0.26485194738671497,13.916312217712402
175,0.2525170296430588,0.29921990948734134,0.8417775746844119,0.40876593661785154,0.26105640736678176,13.907799005508423
176,0.2546134367585182,0.29475926221445903,0.8394927743188438,0.4140165832645613,0.25627160209174027,13.923182010650635
177,0.25726354122161865,0.29100969011517497,0.8394356543097047,0.4142733438978487,0.25819080694996366,14.039484024047852
178,0.3162010610103607,0.29352882720469353,0.8382932541269207,0.41469479139327753,0.26453639802103873,14.130811929702759
179,0.2619551122188568,0.2903714557061099,0.835837093733935,0.42247862637071704,0.26172333483012633,13.928468227386475
180,0.2825037091970444,0.28958468105520335,0.8382932541269207,0.4187092411101692,0.25510719729384534,13.916645526885986
181,0.27636897563934326,0.28826311051361736,0.8379505340720854,0.41517910476700187,0.2542006654127968,13.904560327529907
